File Path	chrom://marshall/Chromeleon7/GC6850-F/Users/kellerp/20230310_PKe_PHB_836_Daria.seq/677.smp/GC_1.channel
Channel	GC_1

Injection Information:
Data Vault	Chromeleon7
Injection	PHB 10ug/mL
Injection Number	34
Position	2
Comment	
Processing Method	PHB
Instrument Method	20230310_PHB_quantification_adapted
Type	Calibration Standard
Status	Finished
Injection Date	3/10/2023
Injection Time	5:08:57 PM
Injection Volume (µl)	1.00
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000114
Time Max. (min)	8.022614
Data Points	9628
Detector	GC
Generating Data System	Chromeleon 7.2.8.10783
Exporting Data System	Chromeleon 7.2.8.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	-3.505339
Signal Max.	64,955.890234
Channel	GC_1
Driver Name	Hp6850
Channel Type	Evaluation
Min. Step (s)	0.05
Max. Step (s)	0.05
Average Step (s)	0.05

Signal Parameter Information:
Signal Info	

Raw Data:
Time (min)	Step (s)	Value (pA)
0.633447	0.05	-3.488151
0.634280	0.05	-3.489974
0.635114	0.05	-3.492057
0.635947	0.05	-3.490234
0.636780	0.05	-3.491927
0.637614	0.05	-3.494922
0.638447	0.05	-3.493620
0.639280	0.05	-3.488151
0.640114	0.05	-3.484896
0.640947	0.05	-3.485286
0.641780	0.05	-3.487109
0.642614	0.05	-3.482422
0.643447	0.05	-3.482292
0.644280	0.05	-3.483984
0.645114	0.05	-3.488932
0.645947	0.05	-3.492188
0.646780	0.05	-3.491536
0.647614	0.05	-3.491276
0.648447	0.05	-3.494271
0.649280	0.05	-3.499219
0.650114	0.05	-3.505339
0.650947	0.05	-3.502344
0.651780	0.05	-3.499870
0.652614	0.05	-3.494792
0.653447	0.05	-3.495833
0.654280	0.05	-3.496875
0.655114	0.05	-3.499479
0.655947	0.05	-3.497786
0.656780	0.05	-3.494531
0.657614	0.05	-3.492057
0.658447	0.05	-3.489974
0.659280	0.05	-3.492057
0.660114	0.05	-3.490885
0.660947	0.05	-3.490104
0.661780	0.05	-3.482031
0.662614	0.05	-3.463802
0.663447	0.05	-3.427474
0.664280	0.05	-3.356510
0.665114	0.05	-3.206250
0.665947	0.05	-2.875391
0.666780	0.05	-2.166536
0.667614	0.05	-0.710156
0.668447	0.05	2.126172
0.669280	0.05	7.355469
0.670114	0.05	16.435677
0.670947	0.05	31.426953
0.671780	0.05	55.079167
0.672614	0.05	90.973307
0.673447	0.05	143.483073
0.674280	0.05	217.773958
0.675114	0.05	319.549609
0.675947	0.05	454.744271
0.676780	0.05	629.069531
0.677614	0.05	847.558724
0.678447	0.05	1,113.877214
0.679280	0.05	1,429.430078
0.680114	0.05	1,792.251823
0.680947	0.05	2,196.824089
0.681780	0.05	2,634.060807
0.682614	0.05	3,091.772005
0.683447	0.05	3,554.491016
0.684280	0.05	4,005.416536
0.685114	0.05	4,428.031771
0.685947	0.05	4,807.723958
0.686780	0.05	5,132.707031
0.687614	0.05	5,395.406250
0.688447	0.05	5,592.963542
0.689280	0.05	5,724.865234
0.690114	0.05	5,793.703906
0.690947	0.05	5,806.122786
0.691780	0.05	5,771.104557
0.692614	0.05	5,698.371875
0.693447	0.05	5,594.244141
0.694280	0.05	5,463.849479
0.695114	0.05	5,311.378125
0.695947	0.05	5,141.922786
0.696780	0.05	4,960.333333
0.697614	0.05	4,770.619661
0.698447	0.05	4,573.864844
0.699280	0.05	4,371.809635
0.700114	0.05	4,165.858854
0.700947	0.05	3,958.916667
0.701780	0.05	3,752.856901
0.702614	0.05	3,548.653255
0.703447	0.05	3,348.794922
0.704280	0.05	3,155.147266
0.705114	0.05	2,969.000521
0.705947	0.05	2,790.473047
0.706780	0.05	2,619.930469
0.707614	0.05	2,457.695964
0.708447	0.05	2,304.272266
0.709280	0.05	2,159.517057
0.710114	0.05	2,023.679818
0.710947	0.05	1,896.655859
0.711780	0.05	1,778.263802
0.712614	0.05	1,667.785547
0.713447	0.05	1,564.646354
0.714280	0.05	1,468.581250
0.715114	0.05	1,379.680469
0.715947	0.05	1,297.116797
0.716780	0.05	1,220.354036
0.717614	0.05	1,149.055208
0.718447	0.05	1,082.893490
0.719280	0.05	1,021.666016
0.720114	0.05	965.071875
0.720947	0.05	912.878646
0.721780	0.05	864.741536
0.722614	0.05	820.471354
0.723447	0.05	779.893750
0.724280	0.05	742.598438
0.725114	0.05	707.984766
0.725947	0.05	675.626172
0.726780	0.05	645.298307
0.727614	0.05	616.931380
0.728447	0.05	590.544661
0.729280	0.05	566.072917
0.730114	0.05	543.479688
0.730947	0.05	522.598568
0.731780	0.05	503.214974
0.732614	0.05	485.085807
0.733447	0.05	468.048438
0.734280	0.05	452.079818
0.735114	0.05	437.340755
0.735947	0.05	423.677474
0.736780	0.05	411.097005
0.737614	0.05	399.479948
0.738447	0.05	388.778255
0.739280	0.05	378.660807
0.740114	0.05	369.069401
0.740947	0.05	359.985156
0.741780	0.05	351.640365
0.742614	0.05	344.018490
0.743447	0.05	337.131901
0.744280	0.05	330.848307
0.745114	0.05	324.777083
0.745947	0.05	318.781250
0.746780	0.05	312.800391
0.747614	0.05	306.990755
0.748447	0.05	301.192448
0.749280	0.05	295.513281
0.750114	0.05	289.820573
0.750947	0.05	284.177604
0.751780	0.05	278.582813
0.752614	0.05	273.298307
0.753447	0.05	268.580208
0.754280	0.05	264.558724
0.755114	0.05	261.581250
0.755947	0.05	259.960417
0.756780	0.05	260.187240
0.757614	0.05	262.628516
0.758447	0.05	267.575260
0.759280	0.05	275.077734
0.760114	0.05	284.872266
0.760947	0.05	296.204427
0.761780	0.05	308.211198
0.762614	0.05	319.714193
0.763447	0.05	329.745833
0.764280	0.05	337.215495
0.765114	0.05	341.334505
0.765947	0.05	341.697396
0.766780	0.05	338.532031
0.767614	0.05	332.315104
0.768447	0.05	323.444401
0.769280	0.05	312.608724
0.770114	0.05	300.276953
0.770947	0.05	286.811849
0.771780	0.05	272.734375
0.772614	0.05	258.757943
0.773447	0.05	245.451823
0.774280	0.05	232.996224
0.775114	0.05	221.427995
0.775947	0.05	211.077214
0.776780	0.05	201.905859
0.777614	0.05	193.972656
0.778447	0.05	187.141146
0.779280	0.05	181.191536
0.780114	0.05	175.922656
0.780947	0.05	171.489583
0.781780	0.05	167.850781
0.782614	0.05	164.788281
0.783447	0.05	161.794141
0.784280	0.05	158.763151
0.785114	0.05	155.590495
0.785947	0.05	152.579427
0.786780	0.05	150.470443
0.787614	0.05	148.399089
0.788447	0.05	146.716406
0.789280	0.05	149.584766
0.790114	0.05	882.530729
0.790947	0.05	10,186.372266
0.791780	0.05	29,850.078385
0.792614	0.05	50,109.157422
0.793447	0.05	61,679.295703
0.794280	0.05	62,748.650521
0.795114	0.05	62,359.115234
0.795947	0.05	61,953.640625
0.796780	0.05	61,554.388802
0.797614	0.05	61,165.732552
0.798447	0.05	60,782.071875
0.799280	0.05	60,397.556250
0.800114	0.05	60,009.446094
0.800947	0.05	59,628.919271
0.801780	0.05	59,256.956901
0.802614	0.05	58,890.477865
0.803447	0.05	58,530.697786
0.804280	0.05	58,179.248828
0.805114	0.05	57,829.021354
0.805947	0.05	57,489.663021
0.806780	0.05	57,176.830599
0.807614	0.05	56,861.908854
0.808447	0.05	56,512.977214
0.809280	0.05	56,129.835286
0.810114	0.05	55,754.064453
0.810947	0.05	55,397.590234
0.811780	0.05	55,046.242578
0.812614	0.05	54,708.116016
0.813447	0.05	54,373.101432
0.814280	0.05	54,015.193620
0.815114	0.05	53,624.935677
0.815947	0.05	53,228.349740
0.816780	0.05	52,846.100781
0.817614	0.05	52,473.601432
0.818447	0.05	52,106.193099
0.819280	0.05	51,738.204167
0.820114	0.05	51,372.060807
0.820947	0.05	50,994.094271
0.821780	0.05	50,610.769401
0.822614	0.05	50,222.307031
0.823447	0.05	49,831.169922
0.824280	0.05	49,440.121875
0.825114	0.05	49,063.513151
0.825947	0.05	48,713.233464
0.826780	0.05	48,383.858724
0.827614	0.05	48,070.810156
0.828447	0.05	47,765.208594
0.829280	0.05	47,458.179167
0.830114	0.05	47,135.502865
0.830947	0.05	46,802.279167
0.831780	0.05	46,482.174870
0.832614	0.05	46,163.377604
0.833447	0.05	45,855.083464
0.834280	0.05	45,556.840365
0.835114	0.05	45,277.117578
0.835947	0.05	44,979.963932
0.836780	0.05	44,659.682422
0.837614	0.05	44,334.981641
0.838447	0.05	44,022.100391
0.839280	0.05	43,709.407161
0.840114	0.05	43,387.259375
0.840947	0.05	43,053.297917
0.841780	0.05	42,719.001302
0.842614	0.05	42,380.978646
0.843447	0.05	42,045.571354
0.844280	0.05	41,712.772266
0.845114	0.05	41,374.654948
0.845947	0.05	41,043.678516
0.846780	0.05	40,724.404297
0.847614	0.05	40,421.202865
0.848447	0.05	40,134.004167
0.849280	0.05	39,876.603646
0.850114	0.05	39,659.901432
0.850947	0.05	39,451.941146
0.851780	0.05	39,226.125391
0.852614	0.05	38,985.075391
0.853447	0.05	38,748.925260
0.854280	0.05	38,513.885026
0.855114	0.05	38,265.111068
0.855947	0.05	38,020.666667
0.856780	0.05	37,763.604557
0.857614	0.05	37,500.153255
0.858447	0.05	37,231.183464
0.859280	0.05	36,972.321094
0.860114	0.05	36,702.635417
0.860947	0.05	36,403.273177
0.861780	0.05	36,094.064193
0.862614	0.05	35,777.045573
0.863447	0.05	35,452.712240
0.864280	0.05	35,123.141536
0.865114	0.05	34,800.993359
0.865947	0.05	34,489.340885
0.866780	0.05	34,180.767578
0.867614	0.05	33,887.197135
0.868447	0.05	33,588.457161
0.869280	0.05	33,262.726172
0.870114	0.05	32,915.727344
0.870947	0.05	32,569.116146
0.871780	0.05	32,231.941927
0.872614	0.05	31,892.835026
0.873447	0.05	31,561.097917
0.874280	0.05	31,257.979427
0.875114	0.05	30,979.680469
0.875947	0.05	30,692.249479
0.876780	0.05	30,379.542448
0.877614	0.05	30,055.129036
0.878447	0.05	29,730.441927
0.879280	0.05	29,423.003516
0.880114	0.05	29,120.936719
0.880947	0.05	28,828.960286
0.881780	0.05	28,545.036979
0.882614	0.05	28,257.507161
0.883447	0.05	27,978.521484
0.884280	0.05	27,693.977734
0.885114	0.05	27,405.446224
0.885947	0.05	27,113.866797
0.886780	0.05	26,833.872656
0.887614	0.05	26,569.367578
0.888447	0.05	26,305.933203
0.889280	0.05	26,029.291536
0.890114	0.05	25,744.795443
0.890947	0.05	25,456.530208
0.891780	0.05	25,167.731901
0.892614	0.05	24,880.758333
0.893447	0.05	24,603.944661
0.894280	0.05	24,336.205469
0.895114	0.05	24,079.715755
0.895947	0.05	23,829.926302
0.896780	0.05	23,582.254427
0.897614	0.05	23,336.233854
0.898447	0.05	23,086.344531
0.899280	0.05	22,844.875521
0.900114	0.05	22,611.107422
0.900947	0.05	22,386.332552
0.901780	0.05	22,164.947526
0.902614	0.05	21,944.323177
0.903447	0.05	21,728.917448
0.904280	0.05	21,516.358984
0.905114	0.05	21,306.863281
0.905947	0.05	21,087.856380
0.906780	0.05	20,873.775000
0.907614	0.05	20,669.468750
0.908447	0.05	20,462.782292
0.909280	0.05	20,231.277995
0.910114	0.05	19,988.212370
0.910947	0.05	19,754.049740
0.911780	0.05	19,545.979948
0.912614	0.05	19,326.889974
0.913447	0.05	19,113.198568
0.914280	0.05	18,889.595052
0.915114	0.05	18,681.510417
0.915947	0.05	18,481.954297
0.916780	0.05	18,283.733984
0.917614	0.05	18,091.999089
0.918447	0.05	17,892.061198
0.919280	0.05	17,694.622917
0.920114	0.05	17,483.166797
0.920947	0.05	17,265.822266
0.921780	0.05	17,062.900911
0.922614	0.05	16,872.864323
0.923447	0.05	16,693.667448
0.924280	0.05	16,497.819922
0.925114	0.05	16,294.176172
0.925947	0.05	16,090.995964
0.926780	0.05	15,892.195052
0.927614	0.05	15,688.993099
0.928447	0.05	15,514.371615
0.929280	0.05	15,448.804427
0.930114	0.05	15,359.565495
0.930947	0.05	15,232.192057
0.931780	0.05	15,187.587109
0.932614	0.05	15,398.746354
0.933447	0.05	18,277.420443
0.934280	0.05	31,245.913021
0.935114	0.05	47,776.522266
0.935947	0.05	61,586.606510
0.936780	0.05	64,955.890234
0.937614	0.05	64,389.250521
0.938447	0.05	63,754.750911
0.939280	0.05	63,182.326953
0.940114	0.05	62,689.491927
0.940947	0.05	62,272.366536
0.941780	0.05	61,897.002734
0.942614	0.05	61,535.885417
0.943447	0.05	61,177.702344
0.944280	0.05	60,830.983854
0.945114	0.05	60,500.880729
0.945947	0.05	60,177.655078
0.946780	0.05	59,870.387891
0.947614	0.05	59,576.004818
0.948447	0.05	59,271.472266
0.949280	0.05	58,939.562891
0.950114	0.05	58,592.585938
0.950947	0.05	58,247.937760
0.951780	0.05	57,899.368229
0.952614	0.05	57,533.611198
0.953447	0.05	57,171.741927
0.954280	0.05	56,822.020964
0.955114	0.05	56,477.299349
0.955947	0.05	56,120.118359
0.956780	0.05	55,756.393490
0.957614	0.05	55,393.458984
0.958447	0.05	55,033.251302
0.959280	0.05	54,678.612240
0.960114	0.05	54,335.240495
0.960947	0.05	53,986.287760
0.961780	0.05	53,609.078255
0.962614	0.05	53,206.108724
0.963447	0.05	52,802.215495
0.964280	0.05	52,414.719792
0.965114	0.05	52,032.260807
0.965947	0.05	51,654.610156
0.966780	0.05	51,280.201172
0.967614	0.05	50,906.891927
0.968447	0.05	50,536.525000
0.969280	0.05	50,175.651823
0.970114	0.05	49,830.227865
0.970947	0.05	49,498.244792
0.971780	0.05	49,173.706510
0.972614	0.05	48,837.714583
0.973447	0.05	48,477.943620
0.974280	0.05	48,115.518620
0.975114	0.05	47,762.359375
0.975947	0.05	47,424.598307
0.976780	0.05	47,091.387240
0.977614	0.05	46,771.196094
0.978447	0.05	46,460.659766
0.979280	0.05	46,144.544531
0.980114	0.05	45,819.246094
0.980947	0.05	45,492.596224
0.981780	0.05	45,174.583854
0.982614	0.05	44,858.049479
0.983447	0.05	44,543.865104
0.984280	0.05	44,241.608073
0.985114	0.05	43,959.227344
0.985947	0.05	43,684.968620
0.986780	0.05	43,402.243229
0.987614	0.05	43,111.855990
0.988447	0.05	42,830.265495
0.989280	0.05	42,565.046875
0.990114	0.05	42,306.313672
0.990947	0.05	42,043.718099
0.991780	0.05	41,765.462240
0.992614	0.05	41,486.335677
0.993447	0.05	41,207.159766
0.994280	0.05	40,936.441276
0.995114	0.05	40,664.272526
0.995947	0.05	40,389.865365
0.996780	0.05	40,111.432422
0.997614	0.05	39,832.286979
0.998447	0.05	39,551.523438
0.999280	0.05	39,271.402734
1.000114	0.05	38,986.897135
1.000947	0.05	38,701.578906
1.001780	0.05	38,417.440495
1.002614	0.05	38,140.435286
1.003447	0.05	37,868.784896
1.004280	0.05	37,602.399349
1.005114	0.05	37,331.785807
1.005947	0.05	37,062.495052
1.006780	0.05	36,800.452734
1.007614	0.05	36,548.863021
1.008447	0.05	36,298.891276
1.009280	0.05	36,047.019401
1.010114	0.05	35,791.925651
1.010947	0.05	35,537.527083
1.011780	0.05	35,287.489583
1.012614	0.05	35,046.628906
1.013447	0.05	34,820.993880
1.014280	0.05	34,599.198828
1.015114	0.05	34,375.354688
1.015947	0.05	34,144.037760
1.016780	0.05	33,921.840104
1.017614	0.05	33,719.924609
1.018447	0.05	33,533.411458
1.019280	0.05	33,348.545052
1.020114	0.05	33,162.473958
1.020947	0.05	32,984.845052
1.021780	0.05	32,806.923047
1.022614	0.05	32,626.363021
1.023447	0.05	32,445.191927
1.024280	0.05	32,262.310677
1.025114	0.05	32,078.121094
1.025947	0.05	31,884.621875
1.026780	0.05	31,688.346615
1.027614	0.05	31,498.515625
1.028447	0.05	31,323.105078
1.029280	0.05	31,161.035286
1.030114	0.05	30,997.480078
1.030947	0.05	30,822.272266
1.031780	0.05	30,635.027344
1.032614	0.05	30,452.213021
1.033447	0.05	30,286.860938
1.034280	0.05	30,130.381901
1.035114	0.05	29,963.260286
1.035947	0.05	29,774.923177
1.036780	0.05	29,578.017318
1.037614	0.05	29,389.936068
1.038447	0.05	29,217.162630
1.039280	0.05	29,056.321094
1.040114	0.05	28,892.994531
1.040947	0.05	28,714.473047
1.041780	0.05	28,521.444792
1.042614	0.05	28,324.410286
1.043447	0.05	28,138.299740
1.044280	0.05	27,966.325391
1.045114	0.05	27,798.361979
1.045947	0.05	27,618.740625
1.046780	0.05	27,437.588281
1.047614	0.05	27,259.642708
1.048447	0.05	27,083.886328
1.049280	0.05	26,906.083333
1.050114	0.05	26,724.462891
1.050947	0.05	26,547.690885
1.051780	0.05	26,371.676953
1.052614	0.05	26,193.921615
1.053447	0.05	26,010.432813
1.054280	0.05	25,813.109896
1.055114	0.05	25,624.167448
1.055947	0.05	25,446.522526
1.056780	0.05	25,270.929427
1.057614	0.05	25,075.111328
1.058447	0.05	24,862.480469
1.059280	0.05	24,653.554557
1.060114	0.05	24,452.998307
1.060947	0.05	24,271.135677
1.061780	0.05	24,096.796745
1.062614	0.05	23,935.894792
1.063447	0.05	23,771.774479
1.064280	0.05	23,593.384375
1.065114	0.05	23,399.842057
1.065947	0.05	23,208.125651
1.066780	0.05	23,031.825521
1.067614	0.05	22,857.522396
1.068447	0.05	22,678.175651
1.069280	0.05	22,499.325521
1.070114	0.05	22,323.543880
1.070947	0.05	22,137.665755
1.071780	0.05	21,946.422396
1.072614	0.05	21,757.193490
1.073447	0.05	21,561.249089
1.074280	0.05	21,360.470964
1.075114	0.05	21,157.335026
1.075947	0.05	20,974.086198
1.076780	0.05	20,806.030990
1.077614	0.05	20,645.872135
1.078447	0.05	20,485.356641
1.079280	0.05	20,308.386198
1.080114	0.05	20,122.395964
1.080947	0.05	19,942.019531
1.081780	0.05	19,775.860807
1.082614	0.05	19,616.032682
1.083447	0.05	19,462.861068
1.084280	0.05	19,318.441016
1.085114	0.05	19,177.277083
1.085947	0.05	19,022.489453
1.086780	0.05	18,841.079297
1.087614	0.05	18,647.405990
1.088447	0.05	18,449.936849
1.089280	0.05	18,272.649089
1.090114	0.05	18,106.653646
1.090947	0.05	17,942.054818
1.091780	0.05	17,762.342839
1.092614	0.05	17,586.002995
1.093447	0.05	17,412.953646
1.094280	0.05	17,244.366146
1.095114	0.05	17,073.701302
1.095947	0.05	16,897.035547
1.096780	0.05	16,727.147266
1.097614	0.05	16,569.586458
1.098447	0.05	16,426.054167
1.099280	0.05	16,278.993229
1.100114	0.05	16,122.645833
1.100947	0.05	15,969.041146
1.101780	0.05	15,823.221224
1.102614	0.05	15,675.942578
1.103447	0.05	15,525.294010
1.104280	0.05	15,368.363802
1.105114	0.05	15,201.322396
1.105947	0.05	15,015.435677
1.106780	0.05	14,828.968099
1.107614	0.05	14,664.219010
1.108447	0.05	14,535.315885
1.109280	0.05	14,427.414844
1.110114	0.05	14,305.855729
1.110947	0.05	14,152.490625
1.111780	0.05	13,978.084375
1.112614	0.05	13,804.783594
1.113447	0.05	13,631.295573
1.114280	0.05	13,447.992708
1.115114	0.05	13,270.703646
1.115947	0.05	13,126.791016
1.116780	0.05	13,012.931380
1.117614	0.05	12,897.720964
1.118447	0.05	12,750.764063
1.119280	0.05	12,597.555599
1.120114	0.05	12,455.140755
1.120947	0.05	12,322.025651
1.121780	0.05	12,175.097135
1.122614	0.05	12,003.246224
1.123447	0.05	11,827.230599
1.124280	0.05	11,659.654297
1.125114	0.05	11,508.332031
1.125947	0.05	11,376.429167
1.126780	0.05	11,244.092578
1.127614	0.05	11,098.175000
1.128447	0.05	10,935.993620
1.129280	0.05	10,780.812109
1.130114	0.05	10,645.372917
1.130947	0.05	10,520.446875
1.131780	0.05	10,388.265885
1.132614	0.05	10,250.615755
1.133447	0.05	10,113.305859
1.134280	0.05	9,973.782031
1.135114	0.05	9,821.730729
1.135947	0.05	9,666.140755
1.136780	0.05	9,526.884375
1.137614	0.05	9,414.473828
1.138447	0.05	9,302.976432
1.139280	0.05	9,184.503906
1.140114	0.05	9,063.561328
1.140947	0.05	8,950.732943
1.141780	0.05	8,846.043359
1.142614	0.05	8,738.602214
1.143447	0.05	8,623.279427
1.144280	0.05	8,499.592969
1.145114	0.05	8,372.811068
1.145947	0.05	8,247.391927
1.146780	0.05	8,120.677734
1.147614	0.05	7,991.496354
1.148447	0.05	7,867.433854
1.149280	0.05	7,756.098438
1.150114	0.05	7,652.440104
1.150947	0.05	7,551.532031
1.151780	0.05	7,443.330469
1.152614	0.05	7,334.410156
1.153447	0.05	7,220.444792
1.154280	0.05	7,099.753646
1.155114	0.05	6,986.826432
1.155947	0.05	6,887.525391
1.156780	0.05	6,797.886589
1.157614	0.05	6,700.399219
1.158447	0.05	6,596.044531
1.159280	0.05	6,499.421615
1.160114	0.05	6,415.335807
1.160947	0.05	6,339.238672
1.161780	0.05	6,253.300130
1.162614	0.05	6,157.178646
1.163447	0.05	6,063.322005
1.164280	0.05	5,985.332813
1.165114	0.05	5,917.127604
1.165947	0.05	5,851.500391
1.166780	0.05	5,781.630599
1.167614	0.05	5,699.686979
1.168447	0.05	5,606.835677
1.169280	0.05	5,509.795313
1.170114	0.05	5,416.089844
1.170947	0.05	5,327.755339
1.171780	0.05	5,245.674219
1.172614	0.05	5,164.438281
1.173447	0.05	5,080.460677
1.174280	0.05	5,000.937630
1.175114	0.05	4,936.716927
1.175947	0.05	4,879.988542
1.176780	0.05	4,814.992057
1.177614	0.05	4,741.331380
1.178447	0.05	4,670.351563
1.179280	0.05	4,608.387240
1.180114	0.05	4,551.878516
1.180947	0.05	4,495.391146
1.181780	0.05	4,432.296615
1.182614	0.05	4,364.748828
1.183447	0.05	4,291.525521
1.184280	0.05	4,218.158984
1.185114	0.05	4,146.245573
1.185947	0.05	4,079.264714
1.186780	0.05	4,018.166146
1.187614	0.05	3,961.925391
1.188447	0.05	3,906.637630
1.189280	0.05	3,850.554948
1.190114	0.05	3,793.409245
1.190947	0.05	3,735.930078
1.191780	0.05	3,673.603646
1.192614	0.05	3,607.668099
1.193447	0.05	3,544.297526
1.194280	0.05	3,492.062500
1.195114	0.05	3,443.862630
1.195947	0.05	3,394.195964
1.196780	0.05	3,339.350911
1.197614	0.05	3,281.418880
1.198447	0.05	3,223.047005
1.199280	0.05	3,166.127214
1.200114	0.05	3,117.007552
1.200947	0.05	3,074.091927
1.201780	0.05	3,033.953125
1.202614	0.05	2,989.946484
1.203447	0.05	2,943.246615
1.204280	0.05	2,899.088411
1.205114	0.05	2,859.824609
1.205947	0.05	2,822.280729
1.206780	0.05	2,782.995313
1.207614	0.05	2,744.091927
1.208447	0.05	2,707.528255
1.209280	0.05	2,673.708073
1.210114	0.05	2,638.078385
1.210947	0.05	2,599.207682
1.211780	0.05	2,558.673307
1.212614	0.05	2,518.240625
1.213447	0.05	2,475.287630
1.214280	0.05	2,429.007422
1.215114	0.05	2,383.488411
1.215947	0.05	2,344.964063
1.216780	0.05	2,310.216797
1.217614	0.05	2,273.448828
1.218447	0.05	2,235.812630
1.219280	0.05	2,198.495964
1.220114	0.05	2,161.749740
1.220947	0.05	2,123.126823
1.221780	0.05	2,086.092969
1.222614	0.05	2,052.842057
1.223447	0.05	2,023.275391
1.224280	0.05	1,994.034896
1.225114	0.05	1,964.856120
1.225947	0.05	1,936.618099
1.226780	0.05	1,908.666406
1.227614	0.05	1,879.000781
1.228447	0.05	1,847.606380
1.229280	0.05	1,818.005208
1.230114	0.05	1,792.382813
1.230947	0.05	1,768.933464
1.231780	0.05	1,744.015755
1.232614	0.05	1,716.874740
1.233447	0.05	1,690.076823
1.234280	0.05	1,667.344141
1.235114	0.05	1,645.346875
1.235947	0.05	1,618.944922
1.236780	0.05	1,587.135417
1.237614	0.05	1,556.221615
1.238447	0.05	1,528.531120
1.239280	0.05	1,501.414714
1.240114	0.05	1,473.551823
1.240947	0.05	1,445.361198
1.241780	0.05	1,418.395703
1.242614	0.05	1,393.003516
1.243447	0.05	1,372.751172
1.244280	0.05	1,356.331250
1.245114	0.05	1,338.866406
1.245947	0.05	1,317.116406
1.246780	0.05	1,293.390365
1.247614	0.05	1,270.782031
1.248447	0.05	1,249.483464
1.249280	0.05	1,229.089844
1.250114	0.05	1,210.090495
1.250947	0.05	1,192.541536
1.251780	0.05	1,174.599609
1.252614	0.05	1,156.901953
1.253447	0.05	1,139.244401
1.254280	0.05	1,122.723698
1.255114	0.05	1,105.632161
1.255947	0.05	1,088.752865
1.256780	0.05	1,071.552604
1.257614	0.05	1,054.896354
1.258447	0.05	1,038.163802
1.259280	0.05	1,021.282682
1.260114	0.05	1,003.474609
1.260947	0.05	984.042578
1.261780	0.05	964.423177
1.262614	0.05	944.973307
1.263447	0.05	926.068490
1.264280	0.05	907.624349
1.265114	0.05	890.875781
1.265947	0.05	876.388932
1.266780	0.05	863.255339
1.267614	0.05	850.350781
1.268447	0.05	836.701042
1.269280	0.05	822.806771
1.270114	0.05	809.038151
1.270947	0.05	795.929818
1.271780	0.05	782.964583
1.272614	0.05	770.008724
1.273447	0.05	757.027344
1.274280	0.05	743.355208
1.275114	0.05	728.972005
1.275947	0.05	715.050260
1.276780	0.05	702.794661
1.277614	0.05	692.144401
1.278447	0.05	681.551563
1.279280	0.05	670.714844
1.280114	0.05	659.523307
1.280947	0.05	647.928385
1.281780	0.05	636.118750
1.282614	0.05	624.471354
1.283447	0.05	613.586328
1.284280	0.05	602.670703
1.285114	0.05	591.351432
1.285947	0.05	580.724870
1.286780	0.05	571.056120
1.287614	0.05	562.063021
1.288447	0.05	552.519271
1.289280	0.05	542.763932
1.290114	0.05	533.384245
1.290947	0.05	524.546875
1.291780	0.05	515.695443
1.292614	0.05	506.602734
1.293447	0.05	497.763151
1.294280	0.05	489.673958
1.295114	0.05	481.928516
1.295947	0.05	473.823958
1.296780	0.05	465.804167
1.297614	0.05	458.250781
1.298447	0.05	450.811719
1.299280	0.05	443.272396
1.300114	0.05	436.266667
1.300947	0.05	429.558073
1.301780	0.05	422.505599
1.302614	0.05	414.716406
1.303447	0.05	406.756771
1.304280	0.05	399.007813
1.305114	0.05	391.449089
1.305947	0.05	384.301432
1.306780	0.05	377.566276
1.307614	0.05	371.411328
1.308447	0.05	365.522266
1.309280	0.05	359.945573
1.310114	0.05	354.545443
1.310947	0.05	349.481250
1.311780	0.05	344.323698
1.312614	0.05	338.964453
1.313447	0.05	333.654688
1.314280	0.05	328.883724
1.315114	0.05	324.249219
1.315947	0.05	319.405078
1.316780	0.05	314.248828
1.317614	0.05	309.023307
1.318447	0.05	303.762240
1.319280	0.05	298.582682
1.320114	0.05	293.765755
1.320947	0.05	289.391667
1.321780	0.05	285.253906
1.322614	0.05	281.169661
1.323447	0.05	276.972135
1.324280	0.05	272.798958
1.325114	0.05	268.689193
1.325947	0.05	264.841276
1.326780	0.05	261.339714
1.327614	0.05	257.970964
1.328447	0.05	254.281901
1.329280	0.05	250.173047
1.330114	0.05	246.013411
1.330947	0.05	242.286198
1.331780	0.05	238.883203
1.332614	0.05	235.442448
1.333447	0.05	231.754427
1.334280	0.05	228.199479
1.335114	0.05	225.134505
1.335947	0.05	222.496615
1.336780	0.05	220.145573
1.337614	0.05	217.921875
1.338447	0.05	215.789974
1.339280	0.05	213.339714
1.340114	0.05	210.518229
1.340947	0.05	207.675521
1.341780	0.05	204.908724
1.342614	0.05	202.286458
1.343447	0.05	199.730599
1.344280	0.05	197.458984
1.345114	0.05	195.302734
1.345947	0.05	193.108724
1.346780	0.05	190.914063
1.347614	0.05	188.676302
1.348447	0.05	186.284635
1.349280	0.05	183.555859
1.350114	0.05	180.949740
1.350947	0.05	178.803906
1.351780	0.05	177.054297
1.352614	0.05	175.185417
1.353447	0.05	173.080729
1.354280	0.05	170.927604
1.355114	0.05	168.937891
1.355947	0.05	167.097266
1.356780	0.05	165.346615
1.357614	0.05	163.647526
1.358447	0.05	161.772917
1.359280	0.05	159.763151
