File Path	chrom://marshall/Chromeleon7/GC6850-F/Users/kellerp/20230310_PKe_PHB_836_Daria.seq/908.smp/GC_1.channel
Channel	GC_1

Injection Information:
Data Vault	Chromeleon7
Injection	Form 3
Injection Number	31
Position	7
Comment	
Processing Method	PHB
Instrument Method	20230310_PHB_quantification_adapted
Type	Unknown
Status	Finished
Injection Date	3/10/2023
Injection Time	4:39:28 PM
Injection Volume (µl)	1.00
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000225
Time Max. (min)	8.022725
Data Points	9628
Detector	GC
Generating Data System	Chromeleon 7.2.8.10783
Exporting Data System	Chromeleon 7.2.8.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	-3.617708
Signal Max.	63,973.105859
Channel	GC_1
Driver Name	Hp6850
Channel Type	Evaluation
Min. Step (s)	0.05
Max. Step (s)	0.05
Average Step (s)	0.05

Signal Parameter Information:
Signal Info	

Raw Data:
Time (min)	Step (s)	Value (pA)
6.199392	0.05	50.962630
6.200225	0.05	50.842969
6.201058	0.05	50.712891
6.201892	0.05	50.562891
6.202725	0.05	50.403516
6.203558	0.05	50.247005
6.204392	0.05	50.131250
6.205225	0.05	50.058854
6.206058	0.05	49.988281
6.206892	0.05	49.893750
6.207725	0.05	49.814974
6.208558	0.05	49.744922
6.209392	0.05	49.657682
6.210225	0.05	49.543229
6.211058	0.05	49.438672
6.211892	0.05	49.362891
6.212725	0.05	49.276302
6.213558	0.05	49.189323
6.214392	0.05	49.134115
6.215225	0.05	49.089583
6.216058	0.05	49.043880
6.216892	0.05	48.968880
6.217725	0.05	48.927083
6.218558	0.05	48.916146
6.219392	0.05	48.935417
6.220225	0.05	48.954948
6.221058	0.05	48.963411
6.221892	0.05	48.978906
6.222725	0.05	49.023958
6.223558	0.05	49.073958
6.224392	0.05	49.104948
6.225225	0.05	49.128255
6.226058	0.05	49.167448
6.226892	0.05	49.208464
6.227725	0.05	49.232552
6.228558	0.05	49.213281
6.229392	0.05	49.187370
6.230225	0.05	49.134766
6.231058	0.05	49.100260
6.231892	0.05	49.064844
6.232725	0.05	49.028255
6.233558	0.05	48.973047
6.234392	0.05	48.884896
6.235225	0.05	48.788151
6.236058	0.05	48.663932
6.236892	0.05	48.533854
6.237725	0.05	48.400781
6.238558	0.05	48.281771
6.239392	0.05	48.158594
6.240225	0.05	48.037240
6.241058	0.05	47.905729
6.241892	0.05	47.745703
6.242725	0.05	47.560026
6.243558	0.05	47.371484
6.244392	0.05	47.189453
6.245225	0.05	47.040365
6.246058	0.05	46.884115
6.246892	0.05	46.723828
6.247725	0.05	46.535677
6.248558	0.05	46.352344
6.249392	0.05	46.205339
6.250225	0.05	46.056380
6.251058	0.05	45.869010
6.251892	0.05	45.628516
6.252725	0.05	45.374349
6.253558	0.05	45.162630
6.254392	0.05	44.976432
6.255225	0.05	44.778776
6.256058	0.05	44.555599
6.256892	0.05	44.345443
6.257725	0.05	44.171094
6.258558	0.05	44.014323
6.259392	0.05	43.812500
6.260225	0.05	43.550130
6.261058	0.05	43.298177
6.261892	0.05	43.106250
6.262725	0.05	42.947135
6.263558	0.05	42.785026
6.264392	0.05	42.624219
6.265225	0.05	42.490755
6.266058	0.05	42.356510
6.266892	0.05	42.208333
6.267725	0.05	42.075651
6.268558	0.05	41.961328
6.269392	0.05	41.851432
6.270225	0.05	41.722656
6.271058	0.05	41.599219
6.271892	0.05	41.486328
6.272725	0.05	41.408854
6.273558	0.05	41.331120
6.274392	0.05	41.264583
6.275225	0.05	41.203125
6.276058	0.05	41.129167
6.276892	0.05	41.000651
6.277725	0.05	40.854427
6.278558	0.05	40.706641
6.279392	0.05	40.616276
6.280225	0.05	40.530208
6.281058	0.05	40.455599
6.281892	0.05	40.374089
6.282725	0.05	40.301693
6.283558	0.05	40.259375
6.284392	0.05	40.207813
6.285225	0.05	40.122135
6.286058	0.05	39.976172
6.286892	0.05	39.817708
6.287725	0.05	39.701302
6.288558	0.05	39.588802
6.289392	0.05	39.493490
6.290225	0.05	39.392448
6.291058	0.05	39.293099
6.291892	0.05	39.168099
6.292725	0.05	39.024870
6.293558	0.05	38.915234
6.294392	0.05	38.844531
6.295225	0.05	38.804557
6.296058	0.05	38.769401
6.296892	0.05	38.737760
6.297725	0.05	38.682422
6.298558	0.05	38.601432
6.299392	0.05	38.503255
6.300225	0.05	38.413151
6.301058	0.05	38.361979
6.301892	0.05	38.320443
6.302725	0.05	38.278906
6.303558	0.05	38.201042
6.304392	0.05	38.112760
6.305225	0.05	37.991016
6.306058	0.05	37.861458
6.306892	0.05	37.738021
6.307725	0.05	37.644010
6.308558	0.05	37.585677
6.309392	0.05	37.520703
6.310225	0.05	37.439193
6.311058	0.05	37.342969
6.311892	0.05	37.263932
6.312725	0.05	37.224609
6.313558	0.05	37.175000
6.314392	0.05	37.094271
6.315225	0.05	36.977344
6.316058	0.05	36.879818
6.316892	0.05	36.791667
6.317725	0.05	36.677474
6.318558	0.05	36.541927
6.319392	0.05	36.406510
6.320225	0.05	36.277474
6.321058	0.05	36.135807
6.321892	0.05	36.000651
6.322725	0.05	35.900391
6.323558	0.05	35.804167
6.324392	0.05	35.680599
6.325225	0.05	35.520573
6.326058	0.05	35.344531
6.326892	0.05	35.182552
6.327725	0.05	35.051172
6.328558	0.05	34.951563
6.329392	0.05	34.862630
6.330225	0.05	34.738281
6.331058	0.05	34.589063
6.331892	0.05	34.434245
6.332725	0.05	34.297917
6.333558	0.05	34.220833
6.334392	0.05	34.166927
6.335225	0.05	34.104557
6.336058	0.05	34.000781
6.336892	0.05	33.882031
6.337725	0.05	33.742839
6.338558	0.05	33.570703
6.339392	0.05	33.379948
6.340225	0.05	33.228776
6.341058	0.05	33.121354
6.341892	0.05	33.051693
6.342725	0.05	32.960286
6.343558	0.05	32.848958
6.344392	0.05	32.713802
6.345225	0.05	32.608724
6.346058	0.05	32.540625
6.346892	0.05	32.455729
6.347725	0.05	32.321354
6.348558	0.05	32.174740
6.349392	0.05	32.050651
6.350225	0.05	31.936589
6.351058	0.05	31.789714
6.351892	0.05	31.613021
6.352725	0.05	31.450911
6.353558	0.05	31.289714
6.354392	0.05	31.132552
6.355225	0.05	30.960286
6.356058	0.05	30.793099
6.356892	0.05	30.621094
6.357725	0.05	30.469010
6.358558	0.05	30.322786
6.359392	0.05	30.193359
6.360225	0.05	30.066016
6.361058	0.05	29.952604
6.361892	0.05	29.827604
6.362725	0.05	29.702604
6.363558	0.05	29.586198
6.364392	0.05	29.499219
6.365225	0.05	29.439844
6.366058	0.05	29.386979
6.366892	0.05	29.342839
6.367725	0.05	29.273568
6.368558	0.05	29.200651
6.369392	0.05	29.081771
6.370225	0.05	28.968359
6.371058	0.05	28.851563
6.371892	0.05	28.751042
6.372725	0.05	28.608333
6.373558	0.05	28.406510
6.374392	0.05	28.212109
6.375225	0.05	28.076563
6.376058	0.05	27.991797
6.376892	0.05	27.904297
6.377725	0.05	27.772396
6.378558	0.05	27.653255
6.379392	0.05	27.549870
6.380225	0.05	27.462500
6.381058	0.05	27.372526
6.381892	0.05	27.280859
6.382725	0.05	27.202995
6.383558	0.05	27.114714
6.384392	0.05	27.016146
6.385225	0.05	26.899089
6.386058	0.05	26.773047
6.386892	0.05	26.641797
6.387725	0.05	26.538932
6.388558	0.05	26.428776
6.389392	0.05	26.313932
6.390225	0.05	26.169922
6.391058	0.05	26.023438
6.391892	0.05	25.904818
6.392725	0.05	25.791276
6.393558	0.05	25.688411
6.394392	0.05	25.586589
6.395225	0.05	25.488672
6.396058	0.05	25.392188
6.396892	0.05	25.310026
6.397725	0.05	25.231510
6.398558	0.05	25.130859
6.399392	0.05	24.988802
6.400225	0.05	24.845443
6.401058	0.05	24.688542
6.401892	0.05	24.495833
6.402725	0.05	24.287891
6.403558	0.05	24.115234
6.404392	0.05	23.973828
6.405225	0.05	23.863411
6.406058	0.05	23.763672
6.406892	0.05	23.671094
6.407725	0.05	23.537891
6.408558	0.05	23.379557
6.409392	0.05	23.241406
6.410225	0.05	23.135026
6.411058	0.05	23.043229
6.411892	0.05	22.962109
6.412725	0.05	22.886458
6.413558	0.05	22.813021
6.414392	0.05	22.751693
6.415225	0.05	22.667057
6.416058	0.05	22.609115
6.416892	0.05	22.568229
6.417725	0.05	22.551823
6.418558	0.05	22.485156
6.419392	0.05	22.394141
6.420225	0.05	22.316146
6.421058	0.05	22.264453
6.421892	0.05	22.194271
6.422725	0.05	22.080859
6.423558	0.05	21.941016
6.424392	0.05	21.813151
6.425225	0.05	21.777865
6.426058	0.05	21.788672
6.426892	0.05	21.797396
6.427725	0.05	21.759375
6.428558	0.05	21.689453
6.429392	0.05	21.626042
6.430225	0.05	21.547526
6.431058	0.05	21.471224
6.431892	0.05	21.421094
6.432725	0.05	21.409766
6.433558	0.05	21.391146
6.434392	0.05	21.329167
6.435225	0.05	21.266797
6.436058	0.05	21.237500
6.436892	0.05	21.197526
6.437725	0.05	21.117448
6.438558	0.05	21.026172
6.439392	0.05	20.924089
6.440225	0.05	20.826693
6.441058	0.05	20.757292
6.441892	0.05	20.730339
6.442725	0.05	20.678516
6.443558	0.05	20.573047
6.444392	0.05	20.447005
6.445225	0.05	20.359115
6.446058	0.05	20.293099
6.446892	0.05	20.235417
6.447725	0.05	20.185286
6.448558	0.05	20.155078
6.449392	0.05	20.159115
6.450225	0.05	20.142969
6.451058	0.05	20.105208
6.451892	0.05	20.029948
6.452725	0.05	19.978255
6.453558	0.05	19.922526
6.454392	0.05	19.886979
6.455225	0.05	19.843229
6.456058	0.05	19.795703
6.456892	0.05	19.730208
6.457725	0.05	19.681771
6.458558	0.05	19.658073
6.459392	0.05	19.638281
6.460225	0.05	19.593229
6.461058	0.05	19.539323
6.461892	0.05	19.492969
6.462725	0.05	19.410938
6.463558	0.05	19.323438
6.464392	0.05	19.248568
6.465225	0.05	19.219661
6.466058	0.05	19.197917
6.466892	0.05	19.162240
6.467725	0.05	19.144792
6.468558	0.05	19.164453
6.469392	0.05	19.156510
6.470225	0.05	19.102474
6.471058	0.05	18.989063
6.471892	0.05	18.903516
6.472725	0.05	18.832292
6.473558	0.05	18.791667
6.474392	0.05	18.773568
6.475225	0.05	18.765365
6.476058	0.05	18.749349
6.476892	0.05	18.675260
6.477725	0.05	18.582422
6.478558	0.05	18.496224
6.479392	0.05	18.438802
6.480225	0.05	18.397005
6.481058	0.05	18.336068
6.481892	0.05	18.278385
6.482725	0.05	18.224479
6.483558	0.05	18.202604
6.484392	0.05	18.189323
6.485225	0.05	18.137891
6.486058	0.05	18.060156
6.486892	0.05	18.002474
6.487725	0.05	17.967578
6.488558	0.05	17.925911
6.489392	0.05	17.861328
6.490225	0.05	17.810417
6.491058	0.05	17.793359
6.491892	0.05	17.752344
6.492725	0.05	17.690104
6.493558	0.05	17.608073
6.494392	0.05	17.527604
6.495225	0.05	17.463802
6.496058	0.05	17.408203
6.496892	0.05	17.364063
6.497725	0.05	17.325000
6.498558	0.05	17.295964
6.499392	0.05	17.264193
6.500225	0.05	17.215755
6.501058	0.05	17.138411
6.501892	0.05	17.045313
6.502725	0.05	16.944010
6.503558	0.05	16.872786
6.504392	0.05	16.809505
6.505225	0.05	16.747656
6.506058	0.05	16.664063
6.506892	0.05	16.625781
6.507725	0.05	16.619401
6.508558	0.05	16.602995
6.509392	0.05	16.547396
6.510225	0.05	16.464193
6.511058	0.05	16.380599
6.511892	0.05	16.291146
6.512725	0.05	16.242708
6.513558	0.05	16.245052
6.514392	0.05	16.246354
6.515225	0.05	16.222005
6.516058	0.05	16.159245
6.516892	0.05	16.086198
6.517725	0.05	15.974219
6.518558	0.05	15.848177
6.519392	0.05	15.741797
6.520225	0.05	15.680729
6.521058	0.05	15.649349
6.521892	0.05	15.632031
6.522725	0.05	15.574219
6.523558	0.05	15.496094
6.524392	0.05	15.407292
6.525225	0.05	15.339323
6.526058	0.05	15.275651
6.526892	0.05	15.233333
6.527725	0.05	15.211068
6.528558	0.05	15.184115
6.529392	0.05	15.121484
6.530225	0.05	15.050651
6.531058	0.05	14.998307
6.531892	0.05	14.966797
6.532725	0.05	14.933854
6.533558	0.05	14.914453
6.534392	0.05	14.912370
6.535225	0.05	14.899479
6.536058	0.05	14.864583
6.536892	0.05	14.815365
6.537725	0.05	14.780339
6.538558	0.05	14.732552
6.539392	0.05	14.629688
6.540225	0.05	14.505599
6.541058	0.05	14.400130
6.541892	0.05	14.342969
6.542725	0.05	14.302734
6.543558	0.05	14.258854
6.544392	0.05	14.202344
6.545225	0.05	14.129427
6.546058	0.05	14.067318
6.546892	0.05	14.012240
6.547725	0.05	13.970313
6.548558	0.05	13.934896
6.549392	0.05	13.905729
6.550225	0.05	13.891406
6.551058	0.05	13.839714
6.551892	0.05	13.753125
6.552725	0.05	13.647396
6.553558	0.05	13.554427
6.554392	0.05	13.482682
6.555225	0.05	13.414323
6.556058	0.05	13.339323
6.556892	0.05	13.290885
6.557725	0.05	13.249479
6.558558	0.05	13.211719
6.559392	0.05	13.150391
6.560225	0.05	13.078125
6.561058	0.05	13.023698
6.561892	0.05	13.013802
6.562725	0.05	13.017188
6.563558	0.05	12.992578
6.564392	0.05	12.932031
6.565225	0.05	12.855859
6.566058	0.05	12.804948
6.566892	0.05	12.771094
6.567725	0.05	12.743880
6.568558	0.05	12.726432
6.569392	0.05	12.702865
6.570225	0.05	12.672396
6.571058	0.05	12.614063
6.571892	0.05	12.540234
6.572725	0.05	12.469531
6.573558	0.05	12.427474
6.574392	0.05	12.408203
6.575225	0.05	12.412630
6.576058	0.05	12.374089
6.576892	0.05	12.288411
6.577725	0.05	12.183854
6.578558	0.05	12.103385
6.579392	0.05	12.054557
6.580225	0.05	12.010026
6.581058	0.05	11.967188
6.581892	0.05	11.925521
6.582725	0.05	11.872526
6.583558	0.05	11.807943
6.584392	0.05	11.739583
6.585225	0.05	11.686719
6.586058	0.05	11.651693
6.586892	0.05	11.623958
6.587725	0.05	11.596354
6.588558	0.05	11.553385
6.589392	0.05	11.499089
6.590225	0.05	11.430599
6.591058	0.05	11.357813
6.591892	0.05	11.280990
6.592725	0.05	11.212240
6.593558	0.05	11.158333
6.594392	0.05	11.100781
6.595225	0.05	11.037891
6.596058	0.05	10.967839
6.596892	0.05	10.927083
6.597725	0.05	10.908854
6.598558	0.05	10.892318
6.599392	0.05	10.847135
6.600225	0.05	10.777474
6.601058	0.05	10.700260
6.601892	0.05	10.650130
6.602725	0.05	10.628646
6.603558	0.05	10.631641
6.604392	0.05	10.625651
6.605225	0.05	10.607943
6.606058	0.05	10.581250
6.606892	0.05	10.545964
6.607725	0.05	10.479688
6.608558	0.05	10.413151
6.609392	0.05	10.348177
6.610225	0.05	10.291927
6.611058	0.05	10.240495
6.611892	0.05	10.186719
6.612725	0.05	10.154948
6.613558	0.05	10.108464
6.614392	0.05	10.064193
6.615225	0.05	10.024740
6.616058	0.05	9.997135
6.616892	0.05	9.963021
6.617725	0.05	9.894792
6.618558	0.05	9.804167
6.619392	0.05	9.716797
6.620225	0.05	9.657813
6.621058	0.05	9.624740
6.621892	0.05	9.617318
6.622725	0.05	9.607682
6.623558	0.05	9.584115
6.624392	0.05	9.518490
6.625225	0.05	9.454557
6.626058	0.05	9.406641
6.626892	0.05	9.371745
6.627725	0.05	9.330469
6.628558	0.05	9.272656
6.629392	0.05	9.245573
6.630225	0.05	9.230078
6.631058	0.05	9.224089
6.631892	0.05	9.201563
6.632725	0.05	9.155859
6.633558	0.05	9.120964
6.634392	0.05	9.075651
6.635225	0.05	9.035417
6.636058	0.05	8.986979
6.636892	0.05	8.929948
6.637725	0.05	8.879557
6.638558	0.05	8.848568
6.639392	0.05	8.846094
6.640225	0.05	8.842188
6.641058	0.05	8.814453
6.641892	0.05	8.759375
6.642725	0.05	8.684375
6.643558	0.05	8.617708
6.644392	0.05	8.576302
6.645225	0.05	8.547526
6.646058	0.05	8.523568
6.646892	0.05	8.504036
6.647725	0.05	8.495833
6.648558	0.05	8.457943
6.649392	0.05	8.396615
6.650225	0.05	8.343229
6.651058	0.05	8.304818
6.651892	0.05	8.265234
6.652725	0.05	8.206380
6.653558	0.05	8.158594
6.654392	0.05	8.123568
6.655225	0.05	8.108203
6.656058	0.05	8.081641
6.656892	0.05	8.050651
6.657725	0.05	8.006250
6.658558	0.05	7.969661
6.659392	0.05	7.925130
6.660225	0.05	7.884245
6.661058	0.05	7.841927
6.661892	0.05	7.808073
6.662725	0.05	7.776823
6.663558	0.05	7.734505
6.664392	0.05	7.706510
6.665225	0.05	7.686068
6.666058	0.05	7.682161
6.666892	0.05	7.657943
6.667725	0.05	7.614844
6.668558	0.05	7.567969
6.669392	0.05	7.536719
6.670225	0.05	7.503255
6.671058	0.05	7.441146
6.671892	0.05	7.377344
6.672725	0.05	7.341927
6.673558	0.05	7.337760
6.674392	0.05	7.325130
6.675225	0.05	7.286068
6.676058	0.05	7.235938
6.676892	0.05	7.195052
6.677725	0.05	7.170703
6.678558	0.05	7.150521
6.679392	0.05	7.129688
6.680225	0.05	7.103385
6.681058	0.05	7.073307
6.681892	0.05	7.046484
6.682725	0.05	7.023568
6.683558	0.05	6.998958
6.684392	0.05	6.967057
6.685225	0.05	6.925781
6.686058	0.05	6.894141
6.686892	0.05	6.852734
6.687725	0.05	6.820443
6.688558	0.05	6.775911
6.689392	0.05	6.718099
6.690225	0.05	6.656510
6.691058	0.05	6.606250
6.691892	0.05	6.574740
6.692725	0.05	6.533594
6.693558	0.05	6.489193
6.694392	0.05	6.446354
6.695225	0.05	6.392057
6.696058	0.05	6.346875
6.696892	0.05	6.319010
6.697725	0.05	6.314974
6.698558	0.05	6.301953
6.699392	0.05	6.279557
6.700225	0.05	6.259375
6.701058	0.05	6.238542
6.701892	0.05	6.214193
6.702725	0.05	6.180599
6.703558	0.05	6.134245
6.704392	0.05	6.092057
6.705225	0.05	6.050391
6.706058	0.05	6.011979
6.706892	0.05	5.960417
6.707725	0.05	5.910807
6.708558	0.05	5.873307
6.709392	0.05	5.857161
6.710225	0.05	5.845313
6.711058	0.05	5.841927
6.711892	0.05	5.819010
6.712725	0.05	5.787630
6.713558	0.05	5.745964
6.714392	0.05	5.721224
6.715225	0.05	5.694010
6.716058	0.05	5.653385
6.716892	0.05	5.597396
6.717725	0.05	5.555729
6.718558	0.05	5.539063
6.719392	0.05	5.517578
6.720225	0.05	5.489453
6.721058	0.05	5.454948
6.721892	0.05	5.428385
6.722725	0.05	5.406380
6.723558	0.05	5.391667
6.724392	0.05	5.390104
6.725225	0.05	5.391406
6.726058	0.05	5.380990
6.726892	0.05	5.350651
6.727725	0.05	5.311198
6.728558	0.05	5.278516
6.729392	0.05	5.260026
6.730225	0.05	5.237630
6.731058	0.05	5.199870
6.731892	0.05	5.151302
6.732725	0.05	5.103255
6.733558	0.05	5.076302
6.734392	0.05	5.063151
6.735225	0.05	5.039974
6.736058	0.05	5.007292
6.736892	0.05	4.961849
6.737725	0.05	4.933203
6.738558	0.05	4.913411
6.739392	0.05	4.898958
6.740225	0.05	4.887370
6.741058	0.05	4.855339
6.741892	0.05	4.824740
6.742725	0.05	4.789193
6.743558	0.05	4.754036
6.744392	0.05	4.704948
6.745225	0.05	4.653646
6.746058	0.05	4.615755
6.746892	0.05	4.599870
6.747725	0.05	4.593229
6.748558	0.05	4.589844
6.749392	0.05	4.565885
6.750225	0.05	4.526042
6.751058	0.05	4.466406
6.751892	0.05	4.416406
6.752725	0.05	4.391927
6.753558	0.05	4.390104
6.754392	0.05	4.386589
6.755225	0.05	4.357422
6.756058	0.05	4.319010
6.756892	0.05	4.283724
6.757725	0.05	4.253255
6.758558	0.05	4.223307
6.759392	0.05	4.194401
6.760225	0.05	4.164974
6.761058	0.05	4.141406
6.761892	0.05	4.127214
6.762725	0.05	4.126693
6.763558	0.05	4.115755
6.764392	0.05	4.081510
6.765225	0.05	4.027083
6.766058	0.05	3.989583
6.766892	0.05	3.977604
6.767725	0.05	3.998958
6.768558	0.05	4.009115
6.769392	0.05	3.983594
6.770225	0.05	3.925781
6.771058	0.05	3.865104
6.771892	0.05	3.836589
6.772725	0.05	3.826693
6.773558	0.05	3.810938
6.774392	0.05	3.790234
6.775225	0.05	3.761198
6.776058	0.05	3.743229
6.776892	0.05	3.718620
6.777725	0.05	3.689974
6.778558	0.05	3.661979
6.779392	0.05	3.641016
6.780225	0.05	3.629036
6.781058	0.05	3.616016
6.781892	0.05	3.602604
6.782725	0.05	3.590625
6.783558	0.05	3.585156
6.784392	0.05	3.577604
6.785225	0.05	3.561068
6.786058	0.05	3.536328
6.786892	0.05	3.513151
6.787725	0.05	3.499349
6.788558	0.05	3.475651
6.789392	0.05	3.443099
6.790225	0.05	3.414063
6.791058	0.05	3.381901
6.791892	0.05	3.344661
6.792725	0.05	3.309635
6.793558	0.05	3.285286
6.794392	0.05	3.276563
6.795225	0.05	3.258594
6.796058	0.05	3.234245
6.796892	0.05	3.203906
6.797725	0.05	3.174089
6.798558	0.05	3.160417
6.799392	0.05	3.156641
6.800225	0.05	3.154297
6.801058	0.05	3.139714
6.801892	0.05	3.117969
6.802725	0.05	3.095703
6.803558	0.05	3.077995
6.804392	0.05	3.057552
6.805225	0.05	3.039844
6.806058	0.05	3.028255
6.806892	0.05	3.012109
6.807725	0.05	2.990104
6.808558	0.05	2.951172
6.809392	0.05	2.909896
6.810225	0.05	2.876172
6.811058	0.05	2.858724
6.811892	0.05	2.853906
6.812725	0.05	2.838672
6.813558	0.05	2.808203
6.814392	0.05	2.767708
6.815225	0.05	2.729427
6.816058	0.05	2.704427
6.816892	0.05	2.686589
6.817725	0.05	2.664063
6.818558	0.05	2.636198
6.819392	0.05	2.603516
6.820225	0.05	2.580990
6.821058	0.05	2.568490
6.821892	0.05	2.564063
6.822725	0.05	2.560677
6.823558	0.05	2.548307
6.824392	0.05	2.531641
6.825225	0.05	2.520182
6.826058	0.05	2.514323
6.826892	0.05	2.505208
6.827725	0.05	2.498047
6.828558	0.05	2.490234
6.829392	0.05	2.477604
6.830225	0.05	2.464063
6.831058	0.05	2.449349
6.831892	0.05	2.427474
6.832725	0.05	2.384635
6.833558	0.05	2.336589
6.834392	0.05	2.301953
6.835225	0.05	2.277214
6.836058	0.05	2.258854
6.836892	0.05	2.252734
6.837725	0.05	2.246354
6.838558	0.05	2.228776
6.839392	0.05	2.199089
6.840225	0.05	2.164844
6.841058	0.05	2.149740
6.841892	0.05	2.147396
6.842725	0.05	2.156250
6.843558	0.05	2.154297
6.844392	0.05	2.141016
6.845225	0.05	2.123047
6.846058	0.05	2.092188
6.846892	0.05	2.067578
6.847725	0.05	2.052734
6.848558	0.05	2.050391
6.849392	0.05	2.044922
6.850225	0.05	2.034505
6.851058	0.05	2.022005
6.851892	0.05	2.001172
6.852725	0.05	1.978255
6.853558	0.05	1.957292
6.854392	0.05	1.943229
6.855225	0.05	1.924609
6.856058	0.05	1.901042
6.856892	0.05	1.873958
6.857725	0.05	1.850911
6.858558	0.05	1.837760
6.859392	0.05	1.827865
6.860225	0.05	1.816016
6.861058	0.05	1.800521
6.861892	0.05	1.790365
6.862725	0.05	1.779036
6.863558	0.05	1.762630
6.864392	0.05	1.739193
6.865225	0.05	1.714583
6.866058	0.05	1.696354
6.866892	0.05	1.674870
6.867725	0.05	1.650521
6.868558	0.05	1.626302
6.869392	0.05	1.607422
6.870225	0.05	1.593490
6.871058	0.05	1.593620
6.871892	0.05	1.605078
6.872725	0.05	1.612370
6.873558	0.05	1.595182
6.874392	0.05	1.564844
6.875225	0.05	1.543359
6.876058	0.05	1.533594
6.876892	0.05	1.524219
6.877725	0.05	1.508594
6.878558	0.05	1.485026
6.879392	0.05	1.462109
6.880225	0.05	1.445182
6.881058	0.05	1.428776
6.881892	0.05	1.412500
6.882725	0.05	1.390234
6.883558	0.05	1.376693
6.884392	0.05	1.368750
6.885225	0.05	1.360156
6.886058	0.05	1.351432
6.886892	0.05	1.338411
6.887725	0.05	1.328906
6.888558	0.05	1.312370
6.889392	0.05	1.291276
6.890225	0.05	1.270313
6.891058	0.05	1.245573
6.891892	0.05	1.222396
6.892725	0.05	1.211589
6.893558	0.05	1.209766
6.894392	0.05	1.208203
6.895225	0.05	1.191667
6.896058	0.05	1.169792
6.896892	0.05	1.152474
6.897725	0.05	1.140885
6.898558	0.05	1.130469
6.899392	0.05	1.112240
6.900225	0.05	1.092969
6.901058	0.05	1.078776
6.901892	0.05	1.075260
6.902725	0.05	1.068229
6.903558	0.05	1.052734
6.904392	0.05	1.031771
6.905225	0.05	1.013672
6.906058	0.05	1.002865
6.906892	0.05	0.994661
6.907725	0.05	0.989974
6.908558	0.05	0.991406
6.909392	0.05	0.988932
6.910225	0.05	0.981510
6.911058	0.05	0.970313
6.911892	0.05	0.962891
6.912725	0.05	0.955339
6.913558	0.05	0.941406
6.914392	0.05	0.921615
6.915225	0.05	0.897917
6.916058	0.05	0.875260
6.916892	0.05	0.863151
6.917725	0.05	0.860547
6.918558	0.05	0.861979
6.919392	0.05	0.845964
6.920225	0.05	0.817839
6.921058	0.05	0.792708
6.921892	0.05	0.778646
6.922725	0.05	0.763542
6.923558	0.05	0.742708
6.924392	0.05	0.719531
6.925225	0.05	0.708073
6.926058	0.05	0.704427
6.926892	0.05	0.708073
6.927725	0.05	0.706641
6.928558	0.05	0.697005
6.929392	0.05	0.677083
6.930225	0.05	0.658854
6.931058	0.05	0.641276
6.931892	0.05	0.627604
6.932725	0.05	0.617188
6.933558	0.05	0.602604
6.934392	0.05	0.585547
6.935225	0.05	0.562760
6.936058	0.05	0.546354
6.936892	0.05	0.547396
6.937725	0.05	0.557031
6.938558	0.05	0.555990
6.939392	0.05	0.538672
6.940225	0.05	0.520833
6.941058	0.05	0.507682
6.941892	0.05	0.492318
6.942725	0.05	0.475000
6.943558	0.05	0.460417
6.944392	0.05	0.451302
6.945225	0.05	0.436979
6.946058	0.05	0.422266
6.946892	0.05	0.405469
6.947725	0.05	0.389844
6.948558	0.05	0.377734
6.949392	0.05	0.371745
6.950225	0.05	0.374479
6.951058	0.05	0.381901
6.951892	0.05	0.378646
6.952725	0.05	0.364323
6.953558	0.05	0.339453
6.954392	0.05	0.317318
6.955225	0.05	0.287370
6.956058	0.05	0.263021
6.956892	0.05	0.240625
6.957725	0.05	0.224349
6.958558	0.05	0.207422
6.959392	0.05	0.196745
6.960225	0.05	0.193229
6.961058	0.05	0.192839
6.961892	0.05	0.192448
6.962725	0.05	0.192057
6.963558	0.05	0.181901
6.964392	0.05	0.167578
6.965225	0.05	0.150000
6.966058	0.05	0.140104
6.966892	0.05	0.128516
6.967725	0.05	0.118490
6.968558	0.05	0.108594
6.969392	0.05	0.096745
6.970225	0.05	0.076432
6.971058	0.05	0.056510
6.971892	0.05	0.042969
6.972725	0.05	0.036068
6.973558	0.05	0.021354
6.974392	0.05	0.000651
6.975225	0.05	-0.010807
6.976058	0.05	-0.020052
6.976892	0.05	-0.023438
6.977725	0.05	-0.032943
6.978558	0.05	-0.035677
6.979392	0.05	-0.042318
6.980225	0.05	-0.054167
6.981058	0.05	-0.073047
6.981892	0.05	-0.093880
6.982725	0.05	-0.111979
6.983558	0.05	-0.121745
6.984392	0.05	-0.134896
6.985225	0.05	-0.139453
6.986058	0.05	-0.142188
6.986892	0.05	-0.140365
6.987725	0.05	-0.138021
6.988558	0.05	-0.141797
6.989392	0.05	-0.150911
6.990225	0.05	-0.172526
6.991058	0.05	-0.192057
6.991892	0.05	-0.202734
6.992725	0.05	-0.206901
6.993558	0.05	-0.207943
6.994392	0.05	-0.212891
6.995225	0.05	-0.217578
6.996058	0.05	-0.225911
6.996892	0.05	-0.228906
6.997725	0.05	-0.228646
6.998558	0.05	-0.234115
6.999392	0.05	-0.243620
